Date,Close,High,Low,Open,Volume
2024-11-27 12:00:00+00:00,1.0529640913009644,1.0539628267288208,1.0524100065231323,1.0529640913009644,0.0
2024-11-27 13:00:00+00:00,1.057305932044983,1.0574177503585815,1.0530749559402466,1.0531858205795288,0.0
2024-11-27 14:00:00+00:00,1.0560777187347412,1.0578652620315552,1.055297613143921,1.0574177503585815,0.0
2024-11-27 15:00:00+00:00,1.0575296878814695,1.0579770803451538,1.053629755973816,1.0556317567825315,0.0
2024-11-27 16:00:00+00:00,1.057753324508667,1.0586491823196411,1.0558546781539917,1.0574177503585815,0.0
2024-11-27 17:00:00+00:00,1.0578652620315552,1.058985471725464,1.0575296878814695,1.0578652620315552,0.0
2024-11-27 18:00:00+00:00,1.056970715522766,1.0580891370773315,1.056859016418457,1.0578652620315552,0.0
2024-11-27 19:00:00+00:00,1.0564124584197998,1.057305932044983,1.0564124584197998,1.056859016418457,0.0
2024-11-27 20:00:00+00:00,1.056970715522766,1.056970715522766,1.0563008785247805,1.0566357374191284,0.0
2024-11-27 21:00:00+00:00,1.056970715522766,1.0570825338363647,1.056747317314148,1.056747317314148,0.0
2024-11-27 22:00:00+00:00,1.0570825338363647,1.057305932044983,1.0565240383148191,1.056747317314148,0.0
2024-11-27 23:00:00+00:00,1.0565240383148191,1.0571942329406738,1.0564124584197998,1.0571942329406738,0.0
2024-11-28 00:00:00+00:00,1.0555204153060913,1.0565240383148191,1.0555204153060913,1.0565240383148191,0.0
2024-11-28 01:00:00+00:00,1.0558546781539917,1.0565240383148191,1.0551862716674805,1.0555204153060913,0.0
2024-11-28 02:00:00+00:00,1.0559661388397217,1.0563008785247805,1.0555204153060913,1.0560777187347412,0.0
2024-11-28 03:00:00+00:00,1.055408954620361,1.0560777187347412,1.055408954620361,1.0560777187347412,0.0
2024-11-28 04:00:00+00:00,1.0556317567825315,1.0560777187347412,1.0551862716674805,1.0556317567825315,0.0
2024-11-28 05:00:00+00:00,1.055297613143921,1.0560777187347412,1.055297613143921,1.0557432174682615,0.0
2024-11-28 06:00:00+00:00,1.05507493019104,1.055408954620361,1.0545185804367063,1.0551862716674805,0.0
2024-11-28 07:00:00+00:00,1.0546298027038574,1.0557432174682615,1.053518772125244,1.05507493019104,0.0
2024-11-28 08:00:00+00:00,1.0548522472381592,1.05507493019104,1.0530749559402466,1.053851842880249,0.0
2024-11-28 09:00:00+00:00,1.053518772125244,1.0556317567825315,1.0534077882766724,1.0548522472381592,0.0
2024-11-28 10:00:00+00:00,1.0551862716674805,1.0551862716674805,1.0532968044281006,1.0534077882766724,0.0
2024-11-28 11:00:00+00:00,1.05507493019104,1.0558546781539917,1.0549635887145996,1.055408954620361,0.0
2024-11-28 12:00:00+00:00,1.0546298027038574,1.0557432174682615,1.0546298027038574,1.055297613143921,0.0
2024-11-28 13:00:00+00:00,1.053629755973816,1.05507493019104,1.0534077882766724,1.054741144180298,0.0
2024-11-28 14:00:00+00:00,1.0549635887145996,1.05507493019104,1.053518772125244,1.053851842880249,0.0
2024-11-28 15:00:00+00:00,1.0555204153060913,1.0559661388397217,1.0546298027038574,1.0551862716674805,0.0
2024-11-28 16:00:00+00:00,1.0556317567825315,1.0557432174682615,1.05507493019104,1.0555204153060913,0.0
2024-11-28 17:00:00+00:00,1.0555204153060913,1.0558546781539917,1.055297613143921,1.0556317567825315,0.0
2024-11-28 18:00:00+00:00,1.0558546781539917,1.0559661388397217,1.0555204153060913,1.0556317567825315,0.0
2024-11-28 19:00:00+00:00,1.0559661388397217,1.0559661388397217,1.0557432174682615,1.0558546781539917,0.0
2024-11-28 20:00:00+00:00,1.0557432174682615,1.0559661388397217,1.0557432174682615,1.0559661388397217,0.0
2024-11-28 21:00:00+00:00,1.0556317567825315,1.0559661388397217,1.0556317567825315,1.0558546781539917,0.0
2024-11-28 22:00:00+00:00,1.0556317567825315,1.0561892986297607,1.0551862716674805,1.0557432174682615,0.0
2024-11-28 23:00:00+00:00,1.0564124584197998,1.0565240383148191,1.0556317567825315,1.0557432174682615,0.0
2024-11-29 00:00:00+00:00,1.0566357374191284,1.0574177503585815,1.0561892986297607,1.0563008785247805,0.0
2024-11-29 01:00:00+00:00,1.0561892986297607,1.057753324508667,1.0560777187347412,1.0565240383148191,0.0
2024-11-29 02:00:00+00:00,1.0574177503585815,1.0576413869857788,1.0561892986297607,1.0561892986297607,0.0
2024-11-29 03:00:00+00:00,1.0576413869857788,1.0578652620315552,1.056859016418457,1.0574177503585815,0.0
2024-11-29 04:00:00+00:00,1.057305932044983,1.0579770803451538,1.0570825338363647,1.0576413869857788,0.0
2024-11-29 05:00:00+00:00,1.0570825338363647,1.0576413869857788,1.056970715522766,1.057305932044983,0.0
2024-11-29 06:00:00+00:00,1.0583131313323977,1.0583131313323977,1.056859016418457,1.0570825338363647,0.0
2024-11-29 07:00:00+00:00,1.0583131313323977,1.0597710609436035,1.0580891370773315,1.0583131313323977,0.0
2024-11-29 08:00:00+00:00,1.0571942329406738,1.0582010746002195,1.056747317314148,1.0582010746002195,0.0
2024-11-29 09:00:00+00:00,1.0559661388397217,1.0582010746002195,1.0555204153060913,1.0574177503585815,0.0
2024-11-29 10:00:00+00:00,1.0566357374191284,1.0574177503585815,1.0559661388397217,1.0559661388397217,0.0
2024-11-29 11:00:00+00:00,1.0563008785247805,1.056970715522766,1.0558546781539917,1.056747317314148,0.0
2024-11-29 12:00:00+00:00,1.0566357374191284,1.056747317314148,1.05507493019104,1.0566357374191284,0.0
2024-11-29 13:00:00+00:00,1.0563008785247805,1.0570825338363647,1.0558546781539917,1.056747317314148,0.0
2024-11-29 14:00:00+00:00,1.0557432174682615,1.0566357374191284,1.0548522472381592,1.0566357374191284,0.0
2024-11-29 15:00:00+00:00,1.0566357374191284,1.056970715522766,1.0549635887145996,1.0555204153060913,0.0
2024-11-29 16:00:00+00:00,1.0549635887145996,1.0564124584197998,1.0545185804367063,1.0564124584197998,0.0
2024-11-29 17:00:00+00:00,1.056859016418457,1.056970715522766,1.054741144180298,1.0549635887145996,0.0
2024-11-29 18:00:00+00:00,1.057753324508667,1.0580891370773315,1.0570825338363647,1.0570825338363647,0.0
2024-11-29 19:00:00+00:00,1.0583131313323977,1.0583131313323977,1.0575296878814695,1.057753324508667,0.0
2024-11-29 20:00:00+00:00,1.0585371255874634,1.0590976476669312,1.0582010746002195,1.0583131313323977,0.0
2024-11-29 21:00:00+00:00,1.0580891370773315,1.0585371255874634,1.0580891370773315,1.0585371255874634,0.0
2024-11-29 22:00:00+00:00,1.0580891370773315,1.0580891370773315,1.0580891370773315,1.0580891370773315,0.0
2024-12-02 00:00:00+00:00,1.0539628267288208,1.054741144180298,1.053518772125244,1.054741144180298,0.0
2024-12-02 01:00:00+00:00,1.0532968044281006,1.054185152053833,1.0530749559402466,1.054073929786682,0.0
2024-12-02 02:00:00+00:00,1.0527424812316897,1.053518772125244,1.0524100065231323,1.0534077882766724,0.0
2024-12-02 03:00:00+00:00,1.0526316165924072,1.0529640913009644,1.0522992610931396,1.0529640913009644,0.0
2024-12-02 04:00:00+00:00,1.0526316165924072,1.0531858205795288,1.0522992610931396,1.0526316165924072,0.0
2024-12-02 05:00:00+00:00,1.0524100065231323,1.0530749559402466,1.051856517791748,1.0527424812316897,0.0
2024-12-02 06:00:00+00:00,1.053629755973816,1.053851842880249,1.052520751953125,1.052520751953125,0.0
2024-12-02 07:00:00+00:00,1.0505305528640747,1.0539628267288208,1.0505305528640747,1.0539628267288208,0.0
2024-12-02 08:00:00+00:00,1.050420165061951,1.0513036251068115,1.0500892400741575,1.050420165061951,0.0
2024-12-02 09:00:00+00:00,1.0516352653503418,1.052188515663147,1.0507513284683228,1.0507513284683228,0.0
2024-12-02 10:00:00+00:00,1.052520751953125,1.052520751953125,1.051193118095398,1.0516352653503418,0.0
2024-12-02 11:00:00+00:00,1.052520751953125,1.0530749559402466,1.0522992610931396,1.0524100065231323,0.0
2024-12-02 12:00:00+00:00,1.050420165061951,1.0539628267288208,1.0499789714813232,1.052520751953125,0.0
2024-12-02 13:00:00+00:00,1.0507513284683228,1.0516352653503418,1.0500892400741575,1.0507513284683228,0.0
2024-12-02 14:00:00+00:00,1.0475592613220217,1.0516352653503418,1.0475592613220217,1.051414132118225,0.0
2024-12-02 15:00:00+00:00,1.047120451927185,1.0481081008911133,1.04657244682312,1.047998309135437,0.0
2024-12-02 16:00:00+00:00,1.048657774925232,1.0499789714813232,1.046462893486023,1.047120451927185,0.0
2024-12-02 17:00:00+00:00,1.0489877462387085,1.0500892400741575,1.0484378337860107,1.0489877462387085,0.0
2024-12-02 18:00:00+00:00,1.0493179559707642,1.049538254737854,1.048657774925232,1.0492078065872192,0.0
2024-12-02 19:00:00+00:00,1.0493179559707642,1.049648404121399,1.049097776412964,1.049428105354309,0.0
2024-12-02 20:00:00+00:00,1.0503098964691162,1.051856517791748,1.0493179559707642,1.049428105354309,0.0
2024-12-02 21:00:00+00:00,1.0501995086669922,1.0505305528640747,1.0499789714813232,1.0500892400741575,0.0
2024-12-02 22:00:00+00:00,1.0499789714813232,1.050420165061951,1.0498688220977783,1.0499789714813232,0.0
2024-12-02 23:00:00+00:00,1.0503098964691162,1.050420165061951,1.0500892400741575,1.0501995086669922,0.0
2024-12-03 00:00:00+00:00,1.049538254737854,1.0503098964691162,1.0492078065872192,1.0503098964691162,0.0
2024-12-03 01:00:00+00:00,1.049097776412964,1.0499789714813232,1.0487676858901978,1.049538254737854,0.0
2024-12-03 02:00:00+00:00,1.0492078065872192,1.049428105354309,1.0485477447509766,1.049097776412964,0.0
2024-12-03 03:00:00+00:00,1.0493179559707642,1.049648404121399,1.049097776412964,1.0492078065872192,0.0
2024-12-03 04:00:00+00:00,1.0488777160644531,1.049428105354309,1.0487676858901978,1.0493179559707642,0.0
2024-12-03 05:00:00+00:00,1.049428105354309,1.049428105354309,1.0484378337860107,1.0488777160644531,0.0
2024-12-03 06:00:00+00:00,1.049097776412964,1.049648404121399,1.048657774925232,1.0493179559707642,0.0
2024-12-03 07:00:00+00:00,1.0499789714813232,1.0513036251068115,1.0489877462387085,1.049097776412964,0.0
2024-12-03 08:00:00+00:00,1.052853226661682,1.0529640913009644,1.0503098964691162,1.0503098964691162,0.0
2024-12-03 09:00:00+00:00,1.0522992610931396,1.0532968044281006,1.0519671440124512,1.0530749559402466,0.0
2024-12-03 10:00:00+00:00,1.0516352653503418,1.0531858205795288,1.0516352653503418,1.0524100065231323,0.0
2024-12-03 11:00:00+00:00,1.0526316165924072,1.0529640913009644,1.051856517791748,1.051856517791748,0.0
2024-12-03 12:00:00+00:00,1.0510826110839844,1.0527424812316897,1.0510826110839844,1.0524100065231323,0.0
2024-12-03 13:00:00+00:00,1.052520751953125,1.052853226661682,1.0509721040725708,1.051193118095398,0.0
2024-12-03 14:00:00+00:00,1.052188515663147,1.0531858205795288,1.0520778894424438,1.0527424812316897,0.0
2024-12-03 15:00:00+00:00,1.051745891571045,1.0520778894424438,1.0497585535049438,1.051745891571045,0.0
2024-12-03 16:00:00+00:00,1.0520778894424438,1.0520778894424438,1.0506409406661987,1.0520778894424438,0.0
2024-12-03 17:00:00+00:00,1.0530749559402466,1.0531858205795288,1.0510826110839844,1.0524100065231323,0.0
2024-12-03 18:00:00+00:00,1.0530749559402466,1.053629755973816,1.052853226661682,1.0532968044281006,0.0
2024-12-03 19:00:00+00:00,1.0507513284683228,1.0531858205795288,1.0507513284683228,1.0531858205795288,0.0
2024-12-03 20:00:00+00:00,1.051193118095398,1.0515247583389282,1.0506409406661987,1.0507513284683228,0.0
2024-12-03 21:00:00+00:00,1.051193118095398,1.051414132118225,1.0510826110839844,1.051193118095398,0.0
2024-12-03 22:00:00+00:00,1.051193118095398,1.0515247583389282,1.0508617162704468,1.0513036251068115,0.0
2024-12-03 23:00:00+00:00,1.0513036251068115,1.0513036251068115,1.0508617162704468,1.0510826110839844,0.0
2024-12-04 00:00:00+00:00,1.0501995086669922,1.051414132118225,1.0500892400741575,1.0513036251068115,0.0
2024-12-04 01:00:00+00:00,1.0508617162704468,1.051414132118225,1.0499789714813232,1.0501995086669922,0.0
2024-12-04 02:00:00+00:00,1.0503098964691162,1.0510826110839844,1.0501995086669922,1.0509721040725708,0.0
2024-12-04 03:00:00+00:00,1.049648404121399,1.0503098964691162,1.049097776412964,1.0503098964691162,0.0
2024-12-04 04:00:00+00:00,1.051414132118225,1.0516352653503418,1.0493179559707642,1.049538254737854,0.0
2024-12-04 05:00:00+00:00,1.051745891571045,1.0522992610931396,1.0513036251068115,1.0513036251068115,0.0
2024-12-04 06:00:00+00:00,1.052520751953125,1.0530749559402466,1.0513036251068115,1.051745891571045,0.0
2024-12-04 07:00:00+00:00,1.0513036251068115,1.0526316165924072,1.0510826110839844,1.0522992610931396,0.0
2024-12-04 08:00:00+00:00,1.049538254737854,1.0516352653503418,1.049428105354309,1.0513036251068115,0.0
2024-12-04 09:00:00+00:00,1.0505305528640747,1.0507513284683228,1.048657774925232,1.0493179559707642,0.0
2024-12-04 10:00:00+00:00,1.0503098964691162,1.051193118095398,1.0499789714813232,1.050420165061951,0.0
2024-12-04 11:00:00+00:00,1.0508617162704468,1.0515247583389282,1.0500892400741575,1.0503098964691162,0.0
2024-12-04 12:00:00+00:00,1.0493179559707642,1.0507513284683228,1.049097776412964,1.0507513284683228,0.0
2024-12-04 13:00:00+00:00,1.048657774925232,1.0498688220977783,1.048327922821045,1.0492078065872192,0.0
2024-12-04 14:00:00+00:00,1.0498688220977783,1.0499789714813232,1.0476689338684082,1.048657774925232,0.0
2024-12-04 15:00:00+00:00,1.0531858205795288,1.0542962551116943,1.0508617162704468,1.051745891571045,0.0
2024-12-04 16:00:00+00:00,1.052853226661682,1.053851842880249,1.0522992610931396,1.0529640913009644,0.0
2024-12-04 17:00:00+00:00,1.0539628267288208,1.0545185804367063,1.052853226661682,1.0530749559402466,0.0
2024-12-04 18:00:00+00:00,1.0524100065231323,1.054073929786682,1.0524100065231323,1.054073929786682,0.0
2024-12-04 19:00:00+00:00,1.0516352653503418,1.0531858205795288,1.051193118095398,1.0515247583389282,0.0
2024-12-04 20:00:00+00:00,1.0516352653503418,1.051856517791748,1.0508617162704468,1.0516352653503418,0.0
2024-12-04 21:00:00+00:00,1.0513036251068115,1.051856517791748,1.0510826110839844,1.0515247583389282,0.0
2024-12-04 22:00:00+00:00,1.051414132118225,1.0519671440124512,1.0513036251068115,1.0515247583389282,0.0
2024-12-04 23:00:00+00:00,1.0515247583389282,1.051856517791748,1.0510826110839844,1.0513036251068115,0.0
2024-12-05 00:00:00+00:00,1.0516352653503418,1.051856517791748,1.0510826110839844,1.0515247583389282,0.0
2024-12-05 01:00:00+00:00,1.051414132118225,1.051856517791748,1.0513036251068115,1.0516352653503418,0.0
2024-12-05 02:00:00+00:00,1.0522992610931396,1.052520751953125,1.051414132118225,1.051414132118225,0.0
2024-12-05 03:00:00+00:00,1.052520751953125,1.0526316165924072,1.051856517791748,1.0522992610931396,0.0
2024-12-05 04:00:00+00:00,1.0520778894424438,1.052853226661682,1.0520778894424438,1.0526316165924072,0.0
2024-12-05 05:00:00+00:00,1.0529640913009644,1.0530749559402466,1.0520778894424438,1.0520778894424438,0.0
2024-12-05 06:00:00+00:00,1.052853226661682,1.0531858205795288,1.0526316165924072,1.0530749559402466,0.0
2024-12-05 07:00:00+00:00,1.0537407398223877,1.054073929786682,1.052853226661682,1.0530749559402466,0.0
2024-12-05 08:00:00+00:00,1.0531858205795288,1.0548522472381592,1.0531858205795288,1.053851842880249,0.0
2024-12-05 09:00:00+00:00,1.0530749559402466,1.0537407398223877,1.052520751953125,1.0531858205795288,0.0
2024-12-05 10:00:00+00:00,1.0529640913009644,1.0537407398223877,1.052853226661682,1.0530749559402466,0.0
2024-12-05 11:00:00+00:00,1.053851842880249,1.054073929786682,1.0527424812316897,1.0527424812316897,0.0
2024-12-05 12:00:00+00:00,1.0539628267288208,1.054185152053833,1.0527424812316897,1.0539628267288208,0.0
2024-12-05 13:00:00+00:00,1.056747317314148,1.056859016418457,1.053629755973816,1.054073929786682,0.0
2024-12-05 14:00:00+00:00,1.0578652620315552,1.0590976476669312,1.056859016418457,1.0574177503585815,0.0
2024-12-05 15:00:00+00:00,1.0576413869857788,1.0582010746002195,1.0555204153060913,1.057753324508667,0.0
2024-12-05 16:00:00+00:00,1.0574177503585815,1.0580891370773315,1.056859016418457,1.0574177503585815,0.0
2024-12-05 17:00:00+00:00,1.0570825338363647,1.0576413869857788,1.0560777187347412,1.0575296878814695,0.0
2024-12-05 18:00:00+00:00,1.0570825338363647,1.0571942329406738,1.0561892986297607,1.0570825338363647,0.0
2024-12-05 19:00:00+00:00,1.0590976476669312,1.0590976476669312,1.0575296878814695,1.0576413869857788,0.0
2024-12-05 20:00:00+00:00,1.0587612390518188,1.0590976476669312,1.0584250688552856,1.0588732957839966,0.0
2024-12-05 21:00:00+00:00,1.0590976476669312,1.0592098236083984,1.0585371255874634,1.0587612390518188,0.0
2024-12-05 22:00:00+00:00,1.058985471725464,1.0592098236083984,1.0587612390518188,1.058985471725464,0.0
2024-12-05 23:00:00+00:00,1.0588732957839966,1.058985471725464,1.0587612390518188,1.058985471725464,0.0
2024-12-06 00:00:00+00:00,1.0579770803451538,1.0588732957839966,1.0579770803451538,1.0588732957839966,0.0
2024-12-06 01:00:00+00:00,1.0571942329406738,1.0580891370773315,1.056970715522766,1.0579770803451538,0.0
2024-12-06 02:00:00+00:00,1.0579770803451538,1.0580891370773315,1.0571942329406738,1.0571942329406738,0.0
2024-12-06 03:00:00+00:00,1.0579770803451538,1.0583131313323977,1.0575296878814695,1.0579770803451538,0.0
2024-12-06 04:00:00+00:00,1.057753324508667,1.0579770803451538,1.0576413869857788,1.0578652620315552,0.0
2024-12-06 05:00:00+00:00,1.0575296878814695,1.057753324508667,1.0571942329406738,1.057753324508667,0.0
2024-12-06 06:00:00+00:00,1.0576413869857788,1.0580891370773315,1.0571942329406738,1.0575296878814695,0.0
2024-12-06 07:00:00+00:00,1.0586491823196411,1.0586491823196411,1.0570825338363647,1.0575296878814695,0.0
2024-12-06 08:00:00+00:00,1.0584250688552856,1.059658765792847,1.0579770803451538,1.0585371255874634,0.0
2024-12-06 09:00:00+00:00,1.0582010746002195,1.0585371255874634,1.0575296878814695,1.0584250688552856,0.0
2024-12-06 10:00:00+00:00,1.0585371255874634,1.0587612390518188,1.0575296878814695,1.0579770803451538,0.0
2024-12-06 11:00:00+00:00,1.0590976476669312,1.0590976476669312,1.0579770803451538,1.0587612390518188,0.0
2024-12-06 12:00:00+00:00,1.0584250688552856,1.0590976476669312,1.0584250688552856,1.0588732957839966,0.0
2024-12-06 13:00:00+00:00,1.060895323753357,1.062925100326538,1.0583131313323977,1.0584250688552856,0.0
2024-12-06 14:00:00+00:00,1.0580891370773315,1.0606703758239746,1.0574177503585815,1.0606703758239746,0.0
2024-12-06 15:00:00+00:00,1.0566357374191284,1.0575296878814695,1.0548522472381592,1.057305932044983,0.0
2024-12-06 16:00:00+00:00,1.0565240383148191,1.0575296878814695,1.0558546781539917,1.0565240383148191,0.0
2024-12-06 17:00:00+00:00,1.055408954620361,1.0564124584197998,1.0551862716674805,1.0561892986297607,0.0
2024-12-06 18:00:00+00:00,1.0551862716674805,1.0563008785247805,1.0549635887145996,1.0557432174682615,0.0
2024-12-06 19:00:00+00:00,1.0557432174682615,1.0557432174682615,1.0545185804367063,1.0551862716674805,0.0
2024-12-06 20:00:00+00:00,1.0566357374191284,1.0566357374191284,1.0558546781539917,1.0558546781539917,0.0
2024-12-06 21:00:00+00:00,1.056970715522766,1.0571942329406738,1.0564124584197998,1.0566357374191284,0.0
2024-12-06 22:00:00+00:00,1.0566357374191284,1.0566357374191284,1.0566357374191284,1.0566357374191284,0.0
2024-12-09 00:00:00+00:00,1.0563008785247805,1.056859016418457,1.0558546781539917,1.056859016418457,0.0
2024-12-09 01:00:00+00:00,1.0555204153060913,1.0563008785247805,1.055408954620361,1.0563008785247805,0.0
2024-12-09 02:00:00+00:00,1.0557432174682615,1.0558546781539917,1.055408954620361,1.0555204153060913,0.0
2024-12-09 03:00:00+00:00,1.054185152053833,1.0558546781539917,1.054185152053833,1.0557432174682615,0.0
2024-12-09 04:00:00+00:00,1.0537407398223877,1.054185152053833,1.053518772125244,1.054073929786682,0.0
2024-12-09 05:00:00+00:00,1.0539628267288208,1.054073929786682,1.053629755973816,1.0537407398223877,0.0
2024-12-09 06:00:00+00:00,1.054741144180298,1.054741144180298,1.0539628267288208,1.054073929786682,0.0
2024-12-09 07:00:00+00:00,1.0566357374191284,1.056859016418457,1.0544073581695557,1.054741144180298,0.0
2024-12-09 08:00:00+00:00,1.056970715522766,1.0571942329406738,1.0559661388397217,1.0566357374191284,0.0
2024-12-09 09:00:00+00:00,1.056859016418457,1.057753324508667,1.0565240383148191,1.0570825338363647,0.0
2024-12-09 10:00:00+00:00,1.0583131313323977,1.0587612390518188,1.056970715522766,1.056970715522766,0.0
2024-12-09 11:00:00+00:00,1.0571942329406738,1.0587612390518188,1.0570825338363647,1.0583131313323977,0.0
2024-12-09 12:00:00+00:00,1.056970715522766,1.0574177503585815,1.0560777187347412,1.0570825338363647,0.0
2024-12-09 13:00:00+00:00,1.0579770803451538,1.0579770803451538,1.0563008785247805,1.0566357374191284,0.0
2024-12-09 14:00:00+00:00,1.0583131313323977,1.0586491823196411,1.0575296878814695,1.0579770803451538,0.0
2024-12-09 15:00:00+00:00,1.0594342947006226,1.0594342947006226,1.0575296878814695,1.0580891370773315,0.0
2024-12-09 16:00:00+00:00,1.057305932044983,1.059658765792847,1.0571942329406738,1.0594342947006226,0.0
2024-12-09 17:00:00+00:00,1.0570825338363647,1.0576413869857788,1.0570825338363647,1.057305932044983,0.0
2024-12-09 18:00:00+00:00,1.0566357374191284,1.056970715522766,1.0564124584197998,1.056859016418457,0.0
2024-12-09 19:00:00+00:00,1.0557432174682615,1.0566357374191284,1.0555204153060913,1.0565240383148191,0.0
2024-12-09 20:00:00+00:00,1.055297613143921,1.0559661388397217,1.0549635887145996,1.0558546781539917,0.0
2024-12-09 21:00:00+00:00,1.0556317567825315,1.0558546781539917,1.055297613143921,1.055408954620361,0.0
2024-12-09 22:00:00+00:00,1.0557432174682615,1.0558546781539917,1.055408954620361,1.0556317567825315,0.0
2024-12-09 23:00:00+00:00,1.0557432174682615,1.0558546781539917,1.0555204153060913,1.0557432174682615,0.0
2024-12-10 00:00:00+00:00,1.0556317567825315,1.0557432174682615,1.0551862716674805,1.0556317567825315,0.0
2024-12-10 01:00:00+00:00,1.0556317567825315,1.0556317567825315,1.0548522472381592,1.0556317567825315,0.0
2024-12-10 02:00:00+00:00,1.0555204153060913,1.0563008785247805,1.0555204153060913,1.0556317567825315,0.0
2024-12-10 03:00:00+00:00,1.0558546781539917,1.0559661388397217,1.0551862716674805,1.0556317567825315,0.0
2024-12-10 04:00:00+00:00,1.0560777187347412,1.0563008785247805,1.0558546781539917,1.0560777187347412,0.0
2024-12-10 05:00:00+00:00,1.0565240383148191,1.0565240383148191,1.0557432174682615,1.0559661388397217,0.0
2024-12-10 06:00:00+00:00,1.056747317314148,1.0570825338363647,1.0564124584197998,1.0564124584197998,0.0
2024-12-10 07:00:00+00:00,1.0549635887145996,1.056970715522766,1.0549635887145996,1.056970715522766,0.0
2024-12-10 08:00:00+00:00,1.054185152053833,1.055297613143921,1.054185152053833,1.055297613143921,0.0
2024-12-10 09:00:00+00:00,1.0532968044281006,1.0539628267288208,1.0527424812316897,1.0539628267288208,0.0
2024-12-10 10:00:00+00:00,1.0531858205795288,1.054073929786682,1.0529640913009644,1.0534077882766724,0.0
2024-12-10 11:00:00+00:00,1.0534077882766724,1.053518772125244,1.0527424812316897,1.052853226661682,0.0
